Mode,Date,Price,Holding,Balance,Profit to Initial Balance
Hold Position Short,2022-07-31,23652.070313,0.005152881416929675,122.62218310414202,0.0
Hold Position Short,2022-08-01,23336.71875,0.005152881416929675,122.62218310414202,0.0
Hold Position Short,2022-08-02,23308.433594,0.005152881416929675,122.62218310414202,0.0
Hold Position Short,2022-08-03,22981.302734,0.005152881416929675,122.62218310414202,0.0
Hold Position Short,2022-08-04,22848.214844,0.005152881416929675,122.62218310414202,0.0
Hold Position Short,2022-08-05,22626.833984,0.005152881416929675,122.62218310414202,0.0
Hold Position Short,2022-08-06,23291.423828,0.005152881416929675,122.62218310414202,0.0
Hold Position Closed,2022-08-07,22963.505859,0.0,118.32822260839681,18.328222608396814
Long,2022-08-07,22963.505859,0.005152881416929675,118.32822260839681,0.0
Take Profit Long,2022-08-08,23179.527344,0.005152881416929675,119.44135570411085,19.441355704110848
Short,2022-08-09,23811.484375,0.005016123893120832,119.44135570411085,0.0
Hold Position Short,2022-08-10,23162.898438,0.005016123893120832,119.44135570411085,0.0
Hold Position Short,2022-08-11,23948.345703,0.005016123893120832,119.44135570411085,0.0
Hold Position Short,2022-08-12,23957.203125,0.005016123893120832,119.44135570411085,0.0
Hold Position Short,2022-08-13,24402.1875,0.005016123893120832,119.44135570411085,0.0
Hold Position Short,2022-08-14,24429.056641,0.005016123893120832,119.44135570411085,0.0
Hold Position Short,2022-08-15,24318.316406,0.005016123893120832,119.44135570411085,0.0
Hold Position Short,2022-08-16,24126.136719,0.005016123893120832,119.44135570411085,0.0
Hold Position Closed,2022-08-17,23881.316406,0.0,119.09106958490658,19.091069584906577
Short,2022-08-17,23881.316406,0.004986788314357153,119.09106958490658,0.0
Hold Position Short,2022-08-18,23341.039063,0.004986788314357153,119.09106958490658,0.0
Hold Position Short,2022-08-19,23213.3125,0.004986788314357153,119.09106958490658,0.0
Hold Position Short,2022-08-20,20872.841797,0.004986788314357153,119.09106958490658,0.0
Hold Position Short,2022-08-21,21160.392578,0.004986788314357153,119.09106958490658,0.0
Hold Position Short,2022-08-22,21531.462891,0.004986788314357153,119.09106958490658,0.0
Hold Position Short,2022-08-23,21401.044922,0.004986788314357153,119.09106958490658,0.0
Hold Position Short,2022-08-24,21526.455078,0.004986788314357153,119.09106958490658,0.0
Hold Position Closed,2022-08-25,21395.458984,0.0,106.69462484171896,6.694624841718962
Long,2022-08-25,21395.458984,0.004986788314357153,106.69462484171896,0.0
Take Profit Long,2022-08-26,21596.085938,0.004986788314357153,107.69510899147123,7.69510899147123
Short,2022-08-27,20262.480469,0.005315001248550802,107.69510899147123,0.0
Hold Position Short,2022-08-28,20041.035156,0.005315001248550802,107.69510899147123,0.0
Hold Position Short,2022-08-29,19615.154297,0.005315001248550802,107.69510899147123,0.0
Hold Position Short,2022-08-30,20298.611328,0.005315001248550802,107.69510899147123,0.0
Hold Position Short,2022-08-31,19799.582031,0.005315001248550802,107.69510899147123,0.0
Hold Position Short,2022-09-01,20050.498047,0.005315001248550802,107.69510899147123,0.0
Hold Position Short,2022-09-02,20126.072266,0.005315001248550802,107.69510899147123,0.0
Hold Position Short,2022-09-03,19969.71875,0.005315001248550802,107.69510899147123,0.0
Hold Position Closed,2022-09-04,19832.470703,0.0,105.4096065482922,5.409606548292203
Long,2022-09-04,19832.470703,0.005315001248550802,105.4096065482922,0.0
Take Profit Long,2022-09-05,19988.789063,0.005315001248550802,106.24043882686362,6.240438826863624
Short,2022-09-06,19817.724609,0.005360879764098433,106.24043882686362,0.0
Hold Position Short,2022-09-07,18837.683594,0.005360879764098433,106.24043882686362,0.0
Hold Position Short,2022-09-08,19289.941406,0.005360879764098433,106.24043882686362,0.0
Hold Position Short,2022-09-09,19328.140625,0.005360879764098433,106.24043882686362,0.0
Hold Position Short,2022-09-10,21376.912109,0.005360879764098433,106.24043882686362,0.0
Hold Position Short,2022-09-11,21678.542969,0.005360879764098433,106.24043882686362,0.0
Hold Position Short,2022-09-12,21770.148438,0.005360879764098433,106.24043882686362,0.0
Hold Position Short,2022-09-13,22371.480469,0.005360879764098433,106.24043882686362,0.0
Hold Position Closed,2022-09-14,20184.554688,0.0,104.27390687948989,4.273906879489886
Short,2022-09-14,20184.554688,0.005166024640686385,104.27390687948989,0.0
Hold Position Short,2022-09-15,20242.289063,0.005166024640686385,104.27390687948989,0.0
Hold Position Short,2022-09-16,19704.005859,0.005166024640686385,104.27390687948989,0.0
Hold Position Short,2022-09-17,19777.033203,0.005166024640686385,104.27390687948989,0.0
Hold Position Short,2022-09-18,20127.234375,0.005166024640686385,104.27390687948989,0.0
Hold Position Short,2022-09-19,19418.572266,0.005166024640686385,104.27390687948989,0.0
Hold Position Short,2022-09-20,19545.591797,0.005166024640686385,104.27390687948989,0.0
Take Profit Short,2022-09-21,18891.283203,0.005166024640686385,110.95497923809697,-2.4071654791171966
Long,2022-09-22,18534.650391,0.005986354039457586,110.95497923809697,0.0
Take Profit Long,2022-09-23,19412.400391,0.005986354039457586,116.20950149623086,16.209501496230857
Short,2022-09-24,19296.990234,0.0060221568279325505,116.20950149623086,0.0
Hold Position Short,2022-09-25,18936.310547,0.0060221568279325505,116.20950149623086,0.0
Hold Position Short,2022-09-26,18803.900391,0.0060221568279325505,116.20950149623086,0.0
Hold Position Short,2022-09-27,19221.839844,0.0060221568279325505,116.20950149623086,0.0
Hold Position Short,2022-09-28,19104.621094,0.0060221568279325505,116.20950149623086,0.0
Hold Position Short,2022-09-29,19427.779297,0.0060221568279325505,116.20950149623086,0.0
Hold Position Short,2022-09-30,19573.431641,0.0060221568279325505,116.20950149623086,0.0
Hold Position Short,2022-10-01,19431.105469,0.0060221568279325505,116.20950149623086,0.0
